Record ID,Timestamp,Solar Radiation Sensor
9583871,2024-01-13 12:41:46,381
9583872,2024-01-13 12:42:11,510
9583874,2024-01-13 12:42:46,605
9583876,2024-01-13 12:43:11,605
9583877,2024-01-13 12:43:46,605
9583878,2024-01-13 12:44:46,376
9583881,2024-01-13 12:45:46,457
9583884,2024-01-13 12:46:11,457
9583886,2024-01-13 12:46:46,457
9583888,2024-01-13 12:47:11,371
9583889,2024-01-13 12:47:46,371
9583891,2024-01-13 12:48:46,371
9583894,2024-01-13 12:49:41,345
9583896,2024-01-13 12:50:06,341
9583897,2024-01-13 12:50:46,381
9583900,2024-01-13 12:51:41,362
9583901,2024-01-13 12:52:16,362
9583903,2024-01-13 12:52:46,362
9583905,2024-01-13 12:53:46,427
9583906,2024-01-13 12:54:21,420
9583909,2024-01-13 12:55:11,359
9583910,2024-01-13 12:55:46,359
9583911,2024-01-13 12:56:06,359
9583912,2024-01-13 12:56:41,359
9583915,2024-01-13 12:57:41,325
9583918,2024-01-13 12:58:06,325
9583921,2024-01-13 12:58:41,336
9583923,2024-01-13 12:59:41,304
9583924,2024-01-13 13:00:41,304
9583927,2024-01-13 13:01:06,304
9583928,2024-01-13 13:01:41,304
9583929,2024-01-13 13:02:06,615
9583932,2024-01-13 13:02:46,615
9583935,2024-01-13 13:03:41,615
9583937,2024-01-13 13:04:06,434
9583940,2024-01-13 13:04:41,434
9583943,2024-01-13 13:05:41,675
9583944,2024-01-13 13:06:41,675
9583946,2024-01-13 13:07:41,675
9583947,2024-01-13 13:08:41,478
9583949,2024-01-13 13:09:41,485
9583952,2024-01-13 13:10:06,485
9583953,2024-01-13 13:10:46,694
9583955,2024-01-13 13:11:06,694
9583958,2024-01-13 13:11:42,631
9583961,2024-01-13 13:12:42,582
9583964,2024-01-13 13:13:42,494
9583966,2024-01-13 13:14:42,570
9583968,2024-01-13 13:15:07,584
9583970,2024-01-13 13:15:42,584
9583972,2024-01-13 13:16:42,587
9583975,2024-01-13 13:17:42,548
9583977,2024-01-13 13:18:07,617
9583978,2024-01-13 13:18:42,622
9583981,2024-01-13 13:19:42,554
9583983,2024-01-13 13:20:37,552
9583986,2024-01-13 13:21:42,531
9583989,2024-01-13 13:22:07,531
9583992,2024-01-13 13:22:42,531
9583993,2024-01-13 13:23:42,508
9583994,2024-01-13 13:24:42,454
9583995,2024-01-13 13:25:42,485
9583996,2024-01-13 13:26:07,485
9583997,2024-01-13 13:26:47,483
9583998,2024-01-13 13:27:42,501
9584001,2024-01-13 13:28:42,403
9584004,2024-01-13 13:29:07,403
9584005,2024-01-13 13:29:42,403
9584007,2024-01-13 13:30:07,459
9584009,2024-01-13 13:30:42,459
9584010,2024-01-13 13:31:42,485
9584012,2024-01-13 13:32:42,485
9584013,2024-01-13 13:33:07,485
9584014,2024-01-13 13:34:07,415
9584017,2024-01-13 13:34:42,439
9584019,2024-01-13 13:35:42,499
9584021,2024-01-13 13:36:07,485
9584023,2024-01-13 13:36:42,485
9584026,2024-01-13 13:37:42,543
9584029,2024-01-13 13:38:42,466
9584030,2024-01-13 13:39:42,446
9584032,2024-01-13 13:40:07,446
9584033,2024-01-13 13:40:42,457
9584036,2024-01-13 13:41:42,483
9584038,2024-01-13 13:42:42,483
9584040,2024-01-13 13:43:42,388
9584041,2024-01-13 13:44:08,431
9584044,2024-01-13 13:44:43,431
9584047,2024-01-13 13:45:43,540
9584049,2024-01-13 13:46:08,540
9584050,2024-01-13 13:46:43,515
9584051,2024-01-13 13:47:43,515
9584052,2024-01-13 13:48:08,515
9584053,2024-01-13 13:48:43,515
9584054,2024-01-13 13:49:43,548
9584057,2024-01-13 13:50:08,548
9584058,2024-01-13 13:51:08,346
9584059,2024-01-13 13:51:43,346
9584061,2024-01-13 13:52:08,287
9584062,2024-01-13 13:52:43,302
9584064,2024-01-13 13:53:08,302
9584066,2024-01-13 13:53:43,302
9584067,2024-01-13 13:54:43,381
9584070,2024-01-13 13:55:43,381
9584072,2024-01-13 13:56:43,638
9584075,2024-01-13 13:57:43,638
9584076,2024-01-13 13:58:08,304
9584079,2024-01-13 13:59:08,304
9584082,2024-01-13 13:59:43,374
9584084,2024-01-13 14:00:08,374
9584086,2024-01-13 14:00:43,461
9584087,2024-01-13 14:01:13,461
9584089,2024-01-13 14:01:43,381
9584090,2024-01-13 14:02:43,362
9584093,2024-01-13 14:03:43,348
9584096,2024-01-13 14:04:08,408
9584099,2024-01-13 14:04:43,408
9584101,2024-01-13 14:05:43,490
9584102,2024-01-13 14:06:43,515
9584104,2024-01-13 14:07:18,515
9584106,2024-01-13 14:07:48,515
9584107,2024-01-13 14:08:13,515
9584109,2024-01-13 14:08:43,515
9584110,2024-01-13 14:09:43,359
9584111,2024-01-13 14:10:08,359
9584112,2024-01-13 14:10:43,427
9584114,2024-01-13 14:11:08,485
9584115,2024-01-13 14:11:43,485
9584118,2024-01-13 14:12:43,452
9584121,2024-01-13 14:13:08,452
9584124,2024-01-13 14:13:43,452
9584125,2024-01-13 14:14:43,278
9584126,2024-01-13 14:15:08,278
9584127,2024-01-13 14:16:08,271
9584128,2024-01-13 14:16:44,316
9584130,2024-01-13 14:17:09,316
9584131,2024-01-13 14:17:44,315
9584134,2024-01-13 14:18:44,341
9584136,2024-01-13 14:19:44,304
9584139,2024-01-13 14:20:44,322
9584141,2024-01-13 14:21:44,385
9584143,2024-01-13 14:22:44,325
9584144,2024-01-13 14:23:44,348
9584145,2024-01-13 14:24:09,348
9584146,2024-01-13 14:24:44,362
9584148,2024-01-13 14:25:09,366
9584151,2024-01-13 14:25:44,366
9584152,2024-01-13 14:26:44,366
9584154,2024-01-13 14:27:09,373
9584157,2024-01-13 14:27:44,311
9584159,2024-01-13 14:28:09,311
9584162,2024-01-13 14:29:09,353
9584164,2024-01-13 14:29:44,306
9584167,2024-01-13 14:30:09,306
9584170,2024-01-13 14:30:44,360
9584172,2024-01-13 14:31:44,403
9584175,2024-01-13 14:32:09,427
9584176,2024-01-13 14:32:44,427
9584178,2024-01-13 14:33:44,362
9584180,2024-01-13 14:34:09,385
9584183,2024-01-13 14:34:44,376
9584186,2024-01-13 14:35:44,399
9584188,2024-01-13 14:36:44,345
9584189,2024-01-13 14:37:44,392
9584191,2024-01-13 14:38:09,392
9584193,2024-01-13 14:38:44,364
9584195,2024-01-13 14:39:09,385
9584197,2024-01-13 14:39:44,385
9584199,2024-01-13 14:40:44,401
9584201,2024-01-13 14:41:09,367
9584204,2024-01-13 14:42:09,353
9584206,2024-01-13 14:42:44,316
9584207,2024-01-13 14:43:09,316
9584208,2024-01-13 14:43:44,357
9584209,2024-01-13 14:44:44,364
9584211,2024-01-13 14:45:44,418
9584213,2024-01-13 14:46:44,390
9584214,2024-01-13 14:47:44,343
9584215,2024-01-13 14:48:44,396
9584218,2024-01-13 14:49:09,396
9584219,2024-01-13 14:50:09,366
9584220,2024-01-13 14:50:44,366
9584222,2024-01-13 14:51:44,366
9584223,2024-01-13 14:52:45,366
9584225,2024-01-13 14:53:45,329
9584227,2024-01-13 14:54:45,316
9584228,2024-01-13 14:55:10,316
9584229,2024-01-13 14:55:45,360
9584231,2024-01-13 14:56:45,309
9584233,2024-01-13 14:57:45,374
9584235,2024-01-13 14:58:45,350
9584236,2024-01-13 14:59:45,329
9584237,2024-01-13 15:00:10,336
9584240,2024-01-13 15:01:10,350
9584241,2024-01-13 15:01:45,350
9584243,2024-01-13 15:02:45,348
9584244,2024-01-13 15:03:45,357
9584247,2024-01-13 15:04:45,394
9584249,2024-01-13 15:05:10,394
9584250,2024-01-13 15:05:45,438
9584253,2024-01-13 15:06:45,357
9584256,2024-01-13 15:07:45,360
9584259,2024-01-13 15:08:45,388
9584261,2024-01-13 15:09:10,360
9584263,2024-01-13 15:09:45,316
9584264,2024-01-13 15:10:45,316
9584267,2024-01-13 15:11:10,316
9584269,2024-01-13 15:11:45,320
9584270,2024-01-13 15:12:45,318
9584273,2024-01-13 15:13:10,318
9584274,2024-01-13 15:13:45,290
9584275,2024-01-13 15:14:45,290
9584276,2024-01-13 15:15:15,343
9584277,2024-01-13 15:15:45,343
9584278,2024-01-13 15:16:45,434
9584280,2024-01-13 15:17:45,422
9584283,2024-01-13 15:18:10,422
9584284,2024-01-13 15:18:45,367
9584286,2024-01-13 15:19:10,367
9584289,2024-01-13 15:20:10,285
9584292,2024-01-13 15:20:45,220
9584295,2024-01-13 15:21:45,220
9584298,2024-01-13 15:22:10,220
9584301,2024-01-13 15:22:45,220
9584303,2024-01-13 15:23:45,206
9584305,2024-01-13 15:24:45,202
9584308,2024-01-13 15:25:45,202
9584310,2024-01-13 15:26:45,202
9584311,2024-01-13 15:27:46,202
9584312,2024-01-13 15:28:46,299
9584313,2024-01-13 15:29:11,274
9584315,2024-01-13 15:29:41,274
9584316,2024-01-13 15:30:46,329
9584319,2024-01-13 15:31:11,329
9584322,2024-01-13 15:31:46,329
9584323,2024-01-13 15:32:41,192
9584324,2024-01-13 15:33:46,151
9584326,2024-01-13 15:34:06,151
9584327,2024-01-13 15:35:06,221
9584329,2024-01-13 15:35:41,221
9584331,2024-01-13 15:36:41,181
9584332,2024-01-13 15:37:06,181
9584335,2024-01-13 15:37:41,181
9584336,2024-01-13 15:38:41,192
9584339,2024-01-13 15:39:46,211
9584341,2024-01-13 15:40:41,234
9584342,2024-01-13 15:41:41,204
9584345,2024-01-13 15:42:06,288
9584347,2024-01-13 15:42:41,288
9584348,2024-01-13 15:43:11,262
9584351,2024-01-13 15:43:46,262
9584353,2024-01-13 15:44:06,176
9584355,2024-01-13 15:44:41,176
9584358,2024-01-13 15:45:41,271
9584359,2024-01-13 15:46:06,271
9584362,2024-01-13 15:46:41,271
9584364,2024-01-13 15:47:41,271
9584365,2024-01-13 15:48:41,142
9584368,2024-01-13 15:49:06,148
9584370,2024-01-13 15:49:41,148
9584373,2024-01-13 15:50:06,148
9584376,2024-01-13 15:50:41,148
9584379,2024-01-13 15:51:06,156
9584382,2024-01-13 15:52:06,156
9584385,2024-01-13 15:52:41,401
9584386,2024-01-13 15:53:41,380
9584389,2024-01-13 15:54:41,315
9584392,2024-01-13 15:55:41,381
9584394,2024-01-13 15:56:41,376
9584396,2024-01-13 15:57:06,318
9584398,2024-01-13 15:57:41,318
9584401,2024-01-13 15:58:06,357
9584404,2024-01-13 15:58:41,357
9584407,2024-01-13 15:59:41,290
9584409,2024-01-13 16:00:06,290
9584411,2024-01-13 16:00:42,299
9584414,2024-01-13 16:01:12,299
9584415,2024-01-13 16:01:47,308
9584418,2024-01-13 16:02:42,308
9584420,2024-01-13 16:03:07,193
9584423,2024-01-13 16:03:47,193
9584424,2024-01-13 16:04:42,216
9584426,2024-01-13 16:05:42,272
9584429,2024-01-13 16:06:07,272
9584432,2024-01-13 16:06:42,190
9584434,2024-01-13 16:07:42,225
9584437,2024-01-13 16:08:42,169
9584440,2024-01-13 16:09:42,207
9584443,2024-01-13 16:10:42,165
9584444,2024-01-13 16:11:07,211
9584447,2024-01-13 16:11:47,211
9584448,2024-01-13 16:12:42,260
9584449,2024-01-13 16:13:42,190
9584451,2024-01-13 16:14:42,209
9584454,2024-01-13 16:15:42,264
9584455,2024-01-13 16:16:42,251
9584457,2024-01-13 16:17:07,155
9584460,2024-01-13 16:18:07,220
9584462,2024-01-13 16:18:42,220
9584465,2024-01-13 16:19:07,218
9584467,2024-01-13 16:19:42,151
9584470,2024-01-13 16:20:07,151
9584472,2024-01-13 16:20:42,111
9584474,2024-01-13 16:21:07,111
9584476,2024-01-13 16:21:42,111
9584479,2024-01-13 16:22:42,113
9584482,2024-01-13 16:23:07,113
9584483,2024-01-13 16:23:42,97
9584485,2024-01-13 16:24:42,105
9584486,2024-01-13 16:25:42,116
9584488,2024-01-13 16:26:42,113
9584491,2024-01-13 16:27:07,113
9584492,2024-01-13 16:27:42,113
9584493,2024-01-13 16:28:42,142
9584495,2024-01-13 16:29:07,142
9584497,2024-01-13 16:29:42,141
9584498,2024-01-13 16:30:07,141
9584501,2024-01-13 16:31:07,188
9584504,2024-01-13 16:31:42,188
9584506,2024-01-13 16:32:07,200
9584507,2024-01-13 16:32:43,200
9584509,2024-01-13 16:33:43,169
9584511,2024-01-13 16:34:08,169
9584513,2024-01-13 16:34:43,162
9584514,2024-01-13 16:35:08,162
9584515,2024-01-13 16:36:08,137
9584518,2024-01-13 16:36:43,132
9584521,2024-01-13 16:37:43,113
9584524,2024-01-13 16:38:08,97
9584527,2024-01-13 16:39:08,91
9584530,2024-01-13 16:39:44,91
9584533,2024-01-13 16:40:08,95
9584534,2024-01-13 16:40:43,93
9584535,2024-01-13 16:41:08,93
9584536,2024-01-13 16:41:43,93
9584537,2024-01-13 16:42:08,93
9584538,2024-01-13 16:42:43,93
9584540,2024-01-13 16:43:08,93
9584541,2024-01-13 16:44:08,95
9584542,2024-01-13 16:45:08,98
9584544,2024-01-13 16:45:43,98
9584546,2024-01-13 16:46:08,107
9584548,2024-01-13 16:47:08,98
9584550,2024-01-13 16:47:43,95
9584553,2024-01-13 16:48:08,95
9584554,2024-01-13 16:48:43,97
9584557,2024-01-13 16:49:43,97
9584559,2024-01-13 16:50:08,97
9584560,2024-01-13 16:50:43,97
9584562,2024-01-13 16:51:43,95
9584564,2024-01-13 16:52:08,91
9584565,2024-01-13 16:52:43,91
9584566,2024-01-13 16:53:43,86
9584568,2024-01-13 16:54:08,83
9584571,2024-01-13 16:54:43,79
9584573,2024-01-13 16:55:43,77
9584575,2024-01-13 16:56:43,77
9584577,2024-01-13 16:57:08,77
9584579,2024-01-13 16:57:43,77
9584580,2024-01-13 16:58:43,77
9584581,2024-01-13 16:59:43,77
9584584,2024-01-13 17:00:43,77
9584586,2024-01-13 17:01:43,72
9584589,2024-01-13 17:02:43,72
9584592,2024-01-13 17:03:09,72
9584595,2024-01-13 17:03:44,67
9584598,2024-01-13 17:04:09,67
9584600,2024-01-13 17:04:44,63
9584601,2024-01-13 17:05:44,62
9584603,2024-01-13 17:06:09,62
9584606,2024-01-13 17:06:44,62
9584607,2024-01-13 17:07:09,58
9584608,2024-01-13 17:08:09,58
9584610,2024-01-13 17:08:29,58
9584613,2024-01-13 17:09:09,56
9584616,2024-01-13 17:09:44,54
9584619,2024-01-13 17:10:09,54
9584620,2024-01-13 17:10:44,54
9584621,2024-01-13 17:11:09,54
9584623,2024-01-13 17:11:44,53
9584624,2024-01-13 17:12:09,53
9584625,2024-01-13 17:13:09,49
9584628,2024-01-13 17:13:44,49
9584631,2024-01-13 17:14:09,47
9584632,2024-01-13 17:14:44,47
9584633,2024-01-13 17:15:44,47
9584634,2024-01-13 17:16:09,47
9584637,2024-01-13 17:17:09,47
9584639,2024-01-13 17:17:44,47
9584642,2024-01-13 17:18:09,47
9584645,2024-01-13 17:18:44,47
9584646,2024-01-13 17:19:09,47
9584647,2024-01-13 17:20:09,47
9584648,2024-01-13 17:20:44,47
9584650,2024-01-13 17:21:09,46
9584652,2024-01-13 17:21:44,46
9584655,2024-01-13 17:22:44,44
9584656,2024-01-13 17:23:09,44
9584657,2024-01-13 17:23:44,42
9584658,2024-01-13 17:24:09,42
9584660,2024-01-13 17:24:44,40
9584662,2024-01-13 17:25:44,39
9584664,2024-01-13 17:26:09,39
9584667,2024-01-13 17:26:44,37
9584669,2024-01-13 17:27:09,35
9584670,2024-01-13 17:27:44,35
9584673,2024-01-13 17:28:09,33
9584675,2024-01-13 17:28:44,33
9584677,2024-01-13 17:29:09,32
9584680,2024-01-13 17:29:44,30
9584682,2024-01-13 17:30:09,30
9584685,2024-01-13 17:30:44,28
9584687,2024-01-13 17:31:44,26
9584689,2024-01-13 17:32:44,26
9584692,2024-01-13 17:33:44,25
9584695,2024-01-13 17:34:09,23
9584697,2024-01-13 17:34:44,23
9584700,2024-01-13 17:35:45,21
9584701,2024-01-13 17:36:10,21
9584704,2024-01-13 17:37:10,19
9584705,2024-01-13 17:38:10,18
9584706,2024-01-13 17:38:45,18
9584707,2024-01-13 17:39:10,18
9584710,2024-01-13 17:39:45,18
9584713,2024-01-13 17:40:45,16
9584715,2024-01-13 17:41:10,16
9584718,2024-01-13 17:42:10,16
9584720,2024-01-13 17:42:45,16
9584721,2024-01-13 17:43:45,14
9584723,2024-01-13 17:44:10,14
9584726,2024-01-13 17:44:45,12
9584727,2024-01-13 17:45:45,12
9584729,2024-01-13 17:46:10,12
9584732,2024-01-13 17:47:10,11
9584735,2024-01-13 17:47:45,11
9584736,2024-01-13 17:48:45,9
9584738,2024-01-13 17:49:45,9
9584740,2024-01-13 17:50:10,7
9584742,2024-01-13 17:50:45,7
9584743,2024-01-13 17:51:10,7
9584746,2024-01-13 17:51:45,0
9584749,2024-01-13 17:52:10,0
9584752,2024-01-13 17:53:10,0
9584755,2024-01-13 17:54:10,0
9584757,2024-01-13 17:55:10,0
9584760,2024-01-13 17:55:45,0
9584761,2024-01-13 17:56:45,0
9584763,2024-01-13 17:57:10,0
9584766,2024-01-13 17:57:45,0
9584767,2024-01-13 17:58:10,0
9584768,2024-01-13 17:58:45,0
9584769,2024-01-13 17:59:45,0
9584770,2024-01-13 18:00:45,0
9584772,2024-01-13 18:01:45,0
9584774,2024-01-13 18:02:10,0
9584775,2024-01-13 18:03:10,0
9584778,2024-01-13 18:03:45,0
9584781,2024-01-13 18:04:10,0
9584784,2024-01-13 18:04:45,0
9584786,2024-01-13 18:05:30,0
9584789,2024-01-13 18:05:55,0
9584791,2024-01-13 18:06:40,0
9584792,2024-01-13 18:07:10,0
9584793,2024-01-13 18:07:46,0
9584794,2024-01-13 18:08:11,0
9584797,2024-01-13 18:08:46,0
9584798,2024-01-13 18:09:41,0
9584800,2024-01-13 18:10:06,0
9584802,2024-01-13 18:10:46,0
9584804,2024-01-13 18:11:41,0
9584805,2024-01-13 18:12:06,0
9584807,2024-01-13 18:12:46,0
9584809,2024-01-13 18:13:41,0
9584812,2024-01-13 18:14:11,0
9584813,2024-01-13 18:14:46,0
9584816,2024-01-13 18:15:41,0
9584818,2024-01-13 18:16:06,0
9584820,2024-01-13 18:16:46,0
9584822,2024-01-13 18:17:41,0
9584823,2024-01-13 18:18:06,0
9584826,2024-01-13 18:18:41,0
9584827,2024-01-13 18:19:41,0
9584828,2024-01-13 18:20:41,0
9584831,2024-01-13 18:21:41,0
9584833,2024-01-13 18:22:06,0
9584835,2024-01-13 18:22:41,0
9584838,2024-01-13 18:23:06,0
9584841,2024-01-13 18:24:06,0
9584843,2024-01-13 18:24:41,0
9584844,2024-01-13 18:25:06,0
9584845,2024-01-13 18:25:41,0
9584846,2024-01-13 18:26:06,0
9584848,2024-01-13 18:27:06,0
9584849,2024-01-13 18:28:06,0
9584850,2024-01-13 18:28:41,0
9584851,2024-01-13 18:29:41,0
9584854,2024-01-13 18:30:06,0
9584857,2024-01-13 18:30:41,0
9584860,2024-01-13 18:31:06,0
9584861,2024-01-13 18:31:41,0
9584862,2024-01-13 18:32:06,0
9584865,2024-01-13 18:33:06,0
9584867,2024-01-13 18:33:41,0
9584868,2024-01-13 18:34:06,0
9584870,2024-01-13 18:34:41,0
9584872,2024-01-13 18:35:06,0
9584874,2024-01-13 18:36:06,0
9584875,2024-01-13 18:36:41,0
9584878,2024-01-13 18:37:06,0
9584879,2024-01-13 18:37:41,0
9584880,2024-01-13 18:38:41,0
9584881,2024-01-13 18:39:42,0
9584883,2024-01-13 18:40:07,0
9584885,2024-01-13 18:41:07,0
9584886,2024-01-13 18:41:42,0
9584889,2024-01-13 18:42:42,0
9584890,2024-01-13 18:43:42,0
9584891,2024-01-13 18:44:42,0
9584893,2024-01-13 18:45:07,0
9584896,2024-01-13 18:45:42,0
9584897,2024-01-13 18:46:07,0
9584898,2024-01-13 18:46:42,0
9584900,2024-01-13 18:47:42,0
9584901,2024-01-13 18:48:42,0
9584904,2024-01-13 18:49:42,0
9584905,2024-01-13 18:50:07,0
9584906,2024-01-13 18:50:42,0
9584909,2024-01-13 18:51:42,0
9584910,2024-01-13 18:52:07,0
9584912,2024-01-13 18:52:42,0
9584915,2024-01-13 18:53:42,0
9584918,2024-01-13 18:54:42,0
9584919,2024-01-13 18:55:07,0
9584922,2024-01-13 18:56:07,0
9584925,2024-01-13 18:56:42,0
9584927,2024-01-13 18:57:07,0
9584929,2024-01-13 18:57:42,0
9584930,2024-01-13 18:58:42,0
9584933,2024-01-13 18:59:07,0
9584934,2024-01-13 18:59:42,0
9584935,2024-01-13 19:00:42,0
9584938,2024-01-13 19:01:08,0
9584939,2024-01-13 19:01:43,0
9584942,2024-01-13 19:02:08,0
9584944,2024-01-13 19:02:43,0
9584945,2024-01-13 19:03:43,0
9584948,2024-01-13 19:04:43,0
9584951,2024-01-13 19:05:43,0
9584952,2024-01-13 19:06:43,0
9584954,2024-01-13 19:07:43,0
9584956,2024-01-13 19:08:43,0
9584957,2024-01-13 19:09:08,0
9584958,2024-01-13 19:09:43,0
9584959,2024-01-13 19:10:08,0
9584960,2024-01-13 19:10:44,0
9584961,2024-01-13 19:11:44,0
9584963,2024-01-13 19:12:09,0
9584964,2024-01-13 19:12:44,0
9584967,2024-01-13 19:13:44,0
9584969,2024-01-13 19:14:09,0
9584971,2024-01-13 19:14:44,0
9584972,2024-01-13 19:15:09,0
9584973,2024-01-13 19:15:44,0
9584975,2024-01-13 19:16:09,0
9584976,2024-01-13 19:16:44,0
9584979,2024-01-13 19:17:44,0
9584982,2024-01-13 19:18:44,0
9584985,2024-01-13 19:19:44,0
9584988,2024-01-13 19:20:09,0
9584991,2024-01-13 19:20:44,0
9584992,2024-01-13 19:21:44,0
9584994,2024-01-13 19:22:09,0
9584995,2024-01-13 19:22:44,0
9584998,2024-01-13 19:23:49,0
9584999,2024-01-13 19:24:44,0
9585001,2024-01-13 19:25:44,0
9585003,2024-01-13 19:26:09,0
9585006,2024-01-13 19:26:44,0
9585007,2024-01-13 19:27:44,0
9585010,2024-01-13 19:28:09,0
9585013,2024-01-13 19:28:44,0
9585014,2024-01-13 19:29:09,0
9585017,2024-01-13 19:29:44,0
9585020,2024-01-13 19:30:09,0
9585022,2024-01-13 19:30:59,0
9585025,2024-01-13 19:31:24,0
9585026,2024-01-13 19:31:49,0
9585029,2024-01-13 19:32:14,0
9585031,2024-01-13 19:32:44,0
9585033,2024-01-13 19:33:09,0
9585035,2024-01-13 19:33:44,0
9585036,2024-01-13 19:34:44,0
9585039,2024-01-13 19:35:44,0
9585041,2024-01-13 19:36:09,0
9585043,2024-01-13 19:36:44,0
9585044,2024-01-13 19:37:09,0
9585047,2024-01-13 19:37:44,0
9585050,2024-01-13 19:38:09,0
9585053,2024-01-13 19:39:09,0
9585054,2024-01-13 19:39:44,0
9585055,2024-01-13 19:40:09,0
9585057,2024-01-13 19:40:44,0
9585060,2024-01-13 19:41:44,0
9585061,2024-01-13 19:42:44,0
9585064,2024-01-13 19:43:10,0
9585067,2024-01-13 19:43:45,0
9585070,2024-01-13 19:44:45,0
9585072,2024-01-13 19:45:10,0
9585073,2024-01-13 19:45:45,0
9585075,2024-01-13 19:46:10,0
9585076,2024-01-13 19:47:10,0
9585077,2024-01-13 19:47:45,0
9585080,2024-01-13 19:48:45,0
9585082,2024-01-13 19:49:45,0
9585083,2024-01-13 19:50:10,0
9585086,2024-01-13 19:50:45,0
9585087,2024-01-13 19:51:10,0
9585088,2024-01-13 19:51:45,0
9585089,2024-01-13 19:52:45,0
9585090,2024-01-13 19:53:10,0
9585093,2024-01-13 19:53:45,0
9585096,2024-01-13 19:54:45,0
9585097,2024-01-13 19:55:10,0
9585100,2024-01-13 19:55:45,0
9585101,2024-01-13 19:56:45,0
9585104,2024-01-13 19:57:45,0
9585106,2024-01-13 19:58:45,0
9585108,2024-01-13 19:59:45,0
9585111,2024-01-13 20:00:45,0
9585112,2024-01-13 20:01:45,0
9585113,2024-01-13 20:02:45,0
9585115,2024-01-13 20:03:10,0
9585117,2024-01-13 20:03:45,0
9585120,2024-01-13 20:04:55,0
9585123,2024-01-13 20:05:20,0
9585124,2024-01-13 20:05:45,0
9585125,2024-01-13 20:06:10,0
9585128,2024-01-13 20:06:45,0
9585131,2024-01-13 20:07:45,0
9585132,2024-01-13 20:08:10,0
9585134,2024-01-13 20:09:10,0
9585135,2024-01-13 20:09:45,0
9585136,2024-01-13 20:10:45,0
9585138,2024-01-13 20:11:10,0
9585140,2024-01-13 20:11:45,0
9585141,2024-01-13 20:12:45,0
9585142,2024-01-13 20:13:45,0
9585145,2024-01-13 20:14:10,0
9585147,2024-01-13 20:14:45,0
9585150,2024-01-13 20:15:45,0
9585151,2024-01-13 20:16:45,0
9585154,2024-01-13 20:17:10,0
9585156,2024-01-13 20:17:46,0
9585159,2024-01-13 20:18:11,0
9585161,2024-01-13 20:18:46,0
9585163,2024-01-13 20:19:11,0
9585166,2024-01-13 20:19:46,0
9585167,2024-01-13 20:20:46,0
9585169,2024-01-13 20:21:46,0
9585172,2024-01-13 20:22:11,0
9585173,2024-01-13 20:22:46,0
9585176,2024-01-13 20:23:11,0
9585178,2024-01-13 20:23:46,0
9585181,2024-01-13 20:24:46,0
9585183,2024-01-13 20:25:11,0
9585185,2024-01-13 20:25:46,0
9585187,2024-01-13 20:26:46,0
9585189,2024-01-13 20:27:11,0
9585191,2024-01-13 20:28:11,0
9585194,2024-01-13 20:28:46,0
9585196,2024-01-13 20:29:46,0
9585197,2024-01-13 20:30:46,0
9585199,2024-01-13 20:31:11,0
9585200,2024-01-13 20:31:46,0
9585203,2024-01-13 20:32:46,0
9585205,2024-01-13 20:33:11,0
9585208,2024-01-13 20:33:46,0
9585209,2024-01-13 20:34:46,0
9585210,2024-01-13 20:35:46,0
9585213,2024-01-13 20:36:11,0
9585215,2024-01-13 20:36:46,0
9585216,2024-01-13 20:37:11,0
9585219,2024-01-13 20:37:46,0
9585221,2024-01-13 20:38:46,0
9585223,2024-01-13 20:39:46,0
9585226,2024-01-13 20:40:46,0
9585227,2024-01-13 20:41:46,0
9585229,2024-01-13 20:42:41,0
9585231,2024-01-13 20:43:11,0
9585232,2024-01-13 20:44:11,0
9585235,2024-01-13 20:45:06,0
9585236,2024-01-13 20:45:41,0
9585238,2024-01-13 20:46:06,0
9585240,2024-01-13 20:46:46,0
9585243,2024-01-13 20:47:06,0
9585245,2024-01-13 20:47:46,0
9585248,2024-01-13 20:48:41,0
9585249,2024-01-13 20:49:41,0
9585252,2024-01-13 20:50:41,0
9585255,2024-01-13 20:51:42,0
9585257,2024-01-13 20:52:07,0
9585258,2024-01-13 20:52:47,0
9585261,2024-01-13 20:53:47,0
9585264,2024-01-13 20:54:42,0
9585265,2024-01-13 20:55:42,0
9585267,2024-01-13 20:56:07,0
9585268,2024-01-13 20:57:07,0
9585269,2024-01-13 20:57:42,0
9585272,2024-01-13 20:58:07,0
9585275,2024-01-13 20:58:42,0
9585276,2024-01-13 20:59:42,0
9585277,2024-01-13 21:00:27,0
9585279,2024-01-13 21:01:02,0
9585280,2024-01-13 21:01:27,0
9585281,2024-01-13 21:01:42,0
9585284,2024-01-13 21:02:42,0
9585286,2024-01-13 21:03:07,0
9585289,2024-01-13 21:03:42,0
9585290,2024-01-13 21:04:42,0
9585292,2024-01-13 21:05:07,0
9585293,2024-01-13 21:05:42,0
9585294,2024-01-13 21:06:42,0
9585295,2024-01-13 21:07:07,0
9585296,2024-01-13 21:07:42,0
9585298,2024-01-13 21:08:42,0
9585299,2024-01-13 21:09:12,0
9585301,2024-01-13 21:09:42,0
9585302,2024-01-13 21:10:42,0
9585305,2024-01-13 21:11:07,0
9585308,2024-01-13 21:11:42,0
9585311,2024-01-13 21:12:07,0
9585313,2024-01-13 21:12:42,0
9585314,2024-01-13 21:13:42,0
9585316,2024-01-13 21:14:42,0
9585317,2024-01-13 21:15:07,0
